created,text,retweetCount
2017-06-26 23:35:48,"RT @iyerkrish: Two 'Game Changing' reforms-Demonetisation &amp; GST-will lead to growth of formal economy, higher GDP growth and greater tax co…",7
2017-06-26 23:35:45,RT @walmartindia: #DeMonetisation + #GST together are game-changers leading to growth/tax Conpliance &amp; greater formalisation of economy:@iy…,2
2017-06-26 23:34:27,@KirenRijiju Oh heard that u hv earn lots of bucks during demonetisation. Ur agents got 10%of ol heavy wgt minister… https://t.co/abuZm21tEr,0
2017-06-26 23:30:15,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 23:20:14,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 23:12:36,RT @PiyushGoyalOffc: Demonetisation was one of the major initiatives of Govt. to bring informal economy to formal &amp; so will do the GST : @P…,232
2017-06-26 23:04:55,RT @NairShilpa1308: Im getting a Déjà Vu. This is exactly what they said during demonetisation. https://t.co/UXYRk3OFBY,7
2017-06-26 23:04:45,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 23:04:36,RT @NagdaShubham: Bank is charging too much #BankSeBachao #Unfaircharges #RBIActNow @PMOIndia after Demonetisation bank increases extra cha…,2
2017-06-26 23:03:55,RT @walmartindia: #DeMonetisation + #GST together are game-changers leading to growth/tax Conpliance &amp; greater formalisation of economy:@iy…,2
2017-06-26 23:03:36,#DeMonetisation + #GST together are game-changers leading to growth/tax Conpliance &amp; greater formalisation of econo… https://t.co/oLQJePtf8k,2
2017-06-26 22:53:20,"Two 'Game Changing' reforms-Demonetisation &amp; GST-will lead to growth of formal economy, higher GDP growth and greater tax compliance.",7
2017-06-26 22:48:24,"RT @timesofindia: CEOs laud PM @narendramodi's initiatives of demonetisation and digitisation of economy, #GST

#ModiInUS #GrowingTogether…",51
2017-06-26 22:39:36,@arunjaitley @sambitswaraj 2016 demonetisation and 2017 GST awaiting the next emergency to be announced and truth t… https://t.co/e0F7VilTfo,0
2017-06-26 22:25:50,RT @sensible56: @INCIndia India has still not recovered from the half baked Demonetisation and now comes the next half baked GST. No Testin…,4
2017-06-26 22:20:12,"RT @vinaydokania: Ultimate aim of #DeMonetisation :
🔫keep aliens☠ away frm earth
🔫prevent tsunami🎵 earthquakes🎚
🔫To eradicate AIDS
🔫save co…",267
2017-06-26 22:06:45,Govt running out of money and so are Corporations Printing money at this stage is disastrous.#DeMonetisation has su… https://t.co/RPjYWb2T1B,0
2017-06-26 22:05:57,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 21:55:36,#SupportModi #NarendraModi No one else would have done it: Apple CEO Tim Cook to PM Modi on note ban https://t.co/nNj1yt0kMe,0
2017-06-26 21:49:24,RT @MuktaNaik: @gregfrandolph @sabinadewan @CPRUrban How #Demonetisation is now a lens to understand #informality #jobs #digitisation in In…,1
2017-06-26 21:43:47,@narendramodi @anupmajaisbjp Modiji people of India r experiencing power of honesty again after long time.… https://t.co/nDmOF9ifEI,0
2017-06-26 21:38:30,"I saw this phenomenon too, among fishmongers and sellers. And yet, people continue to valorize Modi for this interv… https://t.co/cab7Cdxm3b",0
2017-06-26 21:36:57,#GST prepare for economic chaos #2 after #DeMonetisation https://t.co/TS5JgPwWru,0
2017-06-26 21:33:57,RT @CarDroidusMax: Amittu Malavika's IT Cell is slipping up quite often these days. Guess no pay hikes were given due to demonetisation...…,4
2017-06-26 21:27:36,RT @CarDroidusMax: Amittu Malavika's IT Cell is slipping up quite often these days. Guess no pay hikes were given due to demonetisation...…,4
2017-06-26 21:21:54,Amittu Malavika's IT Cell is slipping up quite often these days. Guess no pay hikes were given due to demonetisatio… https://t.co/FcfzHKTwpc,4
2017-06-26 21:15:01,"#BlackMoneyCrackdown, Clean India Drive Extends To Clean Black Mon https://t.co/ZgkFFRsncX #blackmoney #currency #demonetisation #newnotes",0
2017-06-26 21:06:31,"RT @DilliDurAst: The failure of demonetisation, the way it has wreaked havoc on the economy, is not a stain but a large unwashable blot. ht…",25
2017-06-26 20:45:15,RT @thewire_in: Farmers cite demonetisation as a chief cause for their distress but govt is still projecting it as an excellent move https:…,61
2017-06-26 20:41:06,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/SHO8gaxG9S",23
2017-06-26 20:36:00,Demonetisation: Beware Of Digital Dictatorship https://t.co/CAowyvnf4o,0
2017-06-26 20:32:51,Will A Gandhi Like Figure Emerge To Fight Demonetisation? https://t.co/Hlev5Drk2L,0
2017-06-26 20:29:57,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 20:25:45,"Demonetisation, WW2 Bengal Famine And Horrendous Indian Avoidable Mortality Then And Now https://t.co/8p3pVCMYzY",0
2017-06-26 20:24:58,Modern Money Theory And The Demonetisation Catastrophe In India https://t.co/Y4re6qpdch,0
2017-06-26 20:24:50,"RT @KapilSibalteam: Modi's demonetisation was a warning to all future politicians to not try their talent in economics.
https://t.co/FhwbRx…",30
2017-06-26 20:22:59,"RT @KapilSibalteam: Modi's demonetisation was a warning to all future politicians to not try their talent in economics.
https://t.co/FhwbRx…",71
2017-06-26 20:19:53,RT @PiyushGoyalOffc: Demonetisation was one of the major initiatives of Govt. to bring informal economy to formal &amp; so will do the GST : @P…,232
2017-06-26 20:18:18,I doubt @realDonaldTrump understands Economics or else he wouldn't say that. Demonetisation worst joke ever on Indi… https://t.co/8caKrTXJLd,0
2017-06-26 20:17:34,Death By Demonetisation https://t.co/VfFUwEm8Ob,0
2017-06-26 20:17:00,"Demonetisation—Strictly, The PM Didn’t Go By The Law https://t.co/n0QwYKy2bj",0
2017-06-26 20:15:23,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 20:13:20,"RT @CarDroidusMax: This and demonetisation: proof that we are the most sadomasochistic electorate in the world. Tie us up and spank us, we…",20
2017-06-26 20:12:41,"Lol.. Americans, brace yourself. Demonetisation is coming to you. https://t.co/OyjBe8Q1Le",0
2017-06-26 20:12:20,"RT @CarDroidusMax: This and demonetisation: proof that we are the most sadomasochistic electorate in the world. Tie us up and spank us, we…",20
2017-06-26 20:10:56,"RT @ajit_ranade: it wasn't #DeMonetisation
it was giant currency swap
it wasn't abt cost benefit analysis
it (swap) was poorly implemented…",59
2017-06-26 20:08:16,#economists History's 1st book of its kind site: Cannot 1 party #China demonetise like #Modi https://t.co/gp9KpsjOLS https://t.co/McfhJfV9Su,0
2017-06-26 20:05:04,Demonetisation - A Rat Being Imagined As A Dinosaur https://t.co/8Rl7gjBj8n,0
2017-06-26 20:04:09,Prominent Citizens Question Demonetisation https://t.co/BWvcAaQQgb,0
2017-06-26 20:03:32,"Black Money, Multiple Demonetisation Spinoffs, Disastrous Prospects https://t.co/VI0elJAXYg",0
2017-06-26 20:02:58,"Demonetisation, A Tragedy For Women: India Speaks -Part III https://t.co/cs05oN2wtv",0
2017-06-26 19:57:35,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 19:55:10,"Demonetisation Sound Death Knell For Dalits, Adivasis https://t.co/yI52EwUaLp",0
2017-06-26 19:51:14,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 19:50:39,Demonetisation Has Wrecked Farmers https://t.co/YlyHhvqC3U,0
2017-06-26 19:49:18,Drinking Away Demonetisation https://t.co/zrwygGaZDJ,0
2017-06-26 19:48:42,"@POTUS @narendramodi #trump welcomes #modi tv lipreading
@potus: u 'tip'
@pmoindia: gestures..nuff?
t:… https://t.co/joKZhBZooO",0
2017-06-26 19:48:20,Demonetisation In India – What’s Not To Love? https://t.co/U1VjEuRZ5i,0
2017-06-26 19:45:54,"RT @timesofindia: CEOs laud PM @narendramodi's initiatives of demonetisation and digitisation of economy, #GST

#ModiInUS #GrowingTogether…",51
2017-06-26 19:43:08,"RT @HumorousNishant: 80% of Indians are Hindu, but only Muslims are bhai fans. Hence, Ramzan is a bigger disadvantage than demonetisation.…",66
2017-06-26 19:41:30,"RT @SourabhJainIET: Due to #Demonatisation, Farmers get 40% less value of their farm Produce. 

https://t.co/yi2cvQNiLE",18
2017-06-26 19:40:24,"RT @CarDroidusMax: This and demonetisation: proof that we are the most sadomasochistic electorate in the world. Tie us up and spank us, we…",20
2017-06-26 19:34:13,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 19:33:35,RT @telangana_pyc: #DarkDaysOfModi People of this country were confused by Demonetisation first and for GST Next https://t.co/WtWkHBKVwy,43
2017-06-26 19:30:39,"RT @CarDroidusMax: #Demonetisation is already in the curriculum in many universities, as a case study for ""economic policy disasters"" https…",92
2017-06-26 19:23:49,"RT @KilaFateh: Modi declared that Demonetisation will kill terrorist activities and naxalism, why is this continuing till now?

Did modi li…",32
2017-06-26 19:20:56,I liked a @YouTube video https://t.co/YpOXosRT0O Demonetisation will end PM Modi's rule: Hindu Mahasabha,0
2017-06-26 19:16:58,Hope #GST will be less trouble then  #Demonetisation ?,0
2017-06-26 19:14:48,"RT @Aneela_7: Such a BIG Lie Mr @narendramodi ?
What was #DeMonetisation ?
The BIGGEST organised LOOT of Free India!
You stand exposed!
#Da…",62
2017-06-26 19:12:19,@rdx2804 @Rickyrod912 @CNN I agree that the Hindu middle class has been brainwashed. In reality Modi has been a dis… https://t.co/OF986ZciF2,0
2017-06-26 19:12:09,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 19:09:34,"RT @KapilSibalteam: Modi's demonetisation was a warning to all future politicians to not try their talent in economics.
https://t.co/FhwbRx…",71
2017-06-26 19:09:29,"RT @KapilSibalteam: Modi's demonetisation was a warning to all future politicians to not try their talent in economics.
https://t.co/FhwbRx…",30
2017-06-26 19:09:28,"RT @CarDroidusMax: This and demonetisation: proof that we are the most sadomasochistic electorate in the world. Tie us up and spank us, we…",20
2017-06-26 19:06:07,RT @coolfunnytshirt: Yesss! Just when i was thinking Modi's Demonetisation may have caused #Emergency1975 ! https://t.co/h4fbj3jHnd,133
2017-06-26 19:04:42,"RT @rishibagree: DeMonetisation &amp; GST has backfired bigtime for BJP in recently concluded Assam's tribal council polls

It's only won 24 ou…",519
2017-06-26 19:02:58,"RT @AskSanwar: Was Demonetisation Not Emergency?
Putting bar on Self Earned money Not Emergency?
Suppressing of farmers Voice By Bullets Is…",3
2017-06-26 18:56:27,RT @coolfunnytshirt: Yesss! Just when i was thinking Modi's Demonetisation may have caused #Emergency1975 ! https://t.co/h4fbj3jHnd,133
2017-06-26 18:55:07,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 18:54:45,"RT @neelkanth_007: But few deaths arising out of Demonetisation,mob lynching &amp; of indebted farmers will always b cleared thru Swachh Bharat…",3
2017-06-26 18:51:04,"RT @CarDroidusMax: #Demonetisation is already in the curriculum in many universities, as a case study for ""economic policy disasters"" https…",92
2017-06-26 18:45:41,"RT @IndiaToday: #RajasthanRising
Union Min @PiyushGoyal​ at #StateofStates explains how #DeMonetisation &amp; GST are aimed at culminating blac…",99
2017-06-26 18:45:13,#money Women's empowerment site:Demonetisation of #Indian #cash-boon/bane for #globalvillage https://t.co/q8bXNNsf98 https://t.co/EVPAB7yKRo,0
2017-06-26 18:42:40,"RT @AskSanwar: Emergency Imposed By Narendra Modi Since 26 may 2014 &amp; Still Continuing ,Demonetisation is Unforgettable part Of It https://…",12
2017-06-26 18:39:27,RT @RevolutionsCen: #cash #Cashless 1 author encyclopedia site:Modi's #demonetisation -boon/bane for India https://t.co/q8bXNNsf98 https://…,1
2017-06-26 18:36:58,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 18:36:00,"https://t.co/lZq7LaCxRF
Can some one with knowledge on India's economic background provide unbiased view on demonetization? @ramana_brf",0
2017-06-26 18:33:48,"RT @neelkanth_007: But few deaths arising out of Demonetisation,mob lynching &amp; of indebted farmers will always b cleared thru Swachh Bharat…",3
2017-06-26 18:32:55,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 18:32:44,"RT @KapilSibalteam: Modi's demonetisation was a warning to all future politicians to not try their talent in economics.
https://t.co/FhwbRx…",71
2017-06-26 18:32:24,RT @samjawed65: @prasanto @ndcnn Demonetisation is already a Harvard case study https://t.co/l1u3Wi6srY,10
2017-06-26 18:31:54,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 18:29:10,#cash #Cashless 1 author encyclopedia site:Modi's #demonetisation -boon/bane for India https://t.co/q8bXNNsf98 https://t.co/EVPAB7yKRo,1
2017-06-26 18:28:53,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 18:28:21,"RT @CarDroidusMax: #Demonetisation is already in the curriculum in many universities, as a case study for ""economic policy disasters"" https…",92
2017-06-26 18:27:44,Demonetisation was meaningless reform. It was fanatic idea.,0
2017-06-26 18:26:08,RT @samjawed65: @prasanto @ndcnn Demonetisation is already a Harvard case study https://t.co/l1u3Wi6srY,10
2017-06-26 18:23:15,"Mitron, First #DeMonetisation failed &amp; now Arun has screwed up #GST. I needed something to divert attention. LOL.

https://t.co/qtDZdR9DSc",1
2017-06-26 18:22:11,"RT @annavetticad: Routine lynchings, #CowTerrorism, the mayhem in #Kashmir and the #DeMonetisation mess are all Nehru's fault I guess? #Nar…",17
2017-06-26 18:15:20,"RT @grampurohitz: The failure of Demonetization is when any person tells you to ""pay in cash"". #DeMonetisation follow up actions so weak af…",1
2017-06-26 18:15:11,"RT @KapilSibalteam: Modi's demonetisation was a warning to all future politicians to not try their talent in economics.
https://t.co/FhwbRx…",30
2017-06-26 18:14:40,"@TwerkForTwerk But the poor and hoi polloi voted Modi to record win in U.P., they supported demonetisation. And UP… https://t.co/swciVJAdUR",0
2017-06-26 18:13:14,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 18:13:09,RT @Ajitkumar_Kanan: Spot The Connection Between Govt's Demonetisation Relief And The Presidential Election https://t.co/vUXBmMOMeZ,62
2017-06-26 18:10:32,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 18:09:20,RT @PiyushGoyalOffc: Demonetisation was one of the major initiatives of Govt. to bring informal economy to formal &amp; so will do the GST : @P…,172
2017-06-26 18:05:50,Live webinar on 'Demonetisation - The way forward' https://t.co/ylmp7LJQcg https://t.co/BPZyEyIXVr,0
2017-06-26 18:00:54,"RT @CarDroidusMax: This and demonetisation: proof that we are the most sadomasochistic electorate in the world. Tie us up and spank us, we…",20
2017-06-26 18:00:31,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 17:59:23,@milinddeora Another demonetisation in the  garb of GST,0
2017-06-26 17:55:52,"RT @CarDroidusMax: This and demonetisation: proof that we are the most sadomasochistic electorate in the world. Tie us up and spank us, we…",20
2017-06-26 17:55:24,"The human connection with #cash will be hard to break; #banking #fintech #digital #payments
https://t.co/qt8iKhZcej",0
2017-06-26 17:51:48,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 17:51:34,"RT @akhileshconsul: Retweeted Piyush Goyal Office (@PiyushGoyalOffc):

Demonetisation was one of the major initiatives of Govt. to... https…",1
2017-06-26 17:51:04,"RT @CarDroidusMax: This and demonetisation: proof that we are the most sadomasochistic electorate in the world. Tie us up and spank us, we…",20
2017-06-26 17:50:50,"But few deaths arising out of Demonetisation,mob lynching &amp; of indebted farmers will always b cleared thru Swachh B… https://t.co/iIh87l6x0m",3
2017-06-26 17:50:47,"RT @CarDroidusMax: This and demonetisation: proof that we are the most sadomasochistic electorate in the world. Tie us up and spank us, we…",20
2017-06-26 17:49:31,"RT @SwarajEkSankalp: After Rajiv Bajaj now @IndraNooyi expresses her sentiment on noteban
""Note ban has taken the fizz out of India biz""
ht…",591
2017-06-26 17:47:59,"Retweeted Piyush Goyal Office (@PiyushGoyalOffc):

Demonetisation was one of the major initiatives of Govt. to... https://t.co/WFMWFc11yd",1
2017-06-26 17:47:59,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 17:47:55,RT @PiyushGoyalOffc: Demonetisation was one of the major initiatives of Govt. to bring informal economy to formal &amp; so will do the GST : @P…,232
2017-06-26 17:47:17,"RT @CarDroidusMax: #Demonetisation is already in the curriculum in many universities, as a case study for ""economic policy disasters"" https…",92
2017-06-26 17:47:08,"RT @CarDroidusMax: #Demonetisation is already in the curriculum in many universities, as a case study for ""economic policy disasters"" https…",92
2017-06-26 17:45:17,@sundarpichai @narendramodi Media reports that you CEO guys praised demonetisation! Are you aware of the acute pain caused to millions?,0
2017-06-26 17:44:42,"RT @rajeshpadman: As a precursor study the demonetisation implementation//Study India's GST implementation: PM to US business schools 
http…",1
2017-06-26 17:44:38,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 17:43:14,@Nicks103 Demonetisation ate atleast a quarter of business GST will do same,0
2017-06-26 17:42:10,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/SHO8gaxG9S",23
2017-06-26 17:41:24,@muralidg @mkvenu1 @sanjayuvacha Unfortunately 100+ has not survived Demonetisation.  RIP.,0
2017-06-26 17:41:22,"RT @timesofindia: CEOs laud PM @narendramodi's initiatives of demonetisation and digitisation of economy, #GST

#ModiInUS #GrowingTogether…",51
2017-06-26 17:41:18,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/SHO8gaxG9S",23
2017-06-26 17:41:01,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/AiE1YW5vAe",42
2017-06-26 17:40:34,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 17:38:02,RT @DailyO_: India is hurting #PrimeMinisterModi by making sorry excuses for him | SS Dhawan | https://t.co/kglcY2ur6O https://t.co/Qn4dJbY…,10
2017-06-26 17:37:55,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 17:34:00,"RT @CarDroidusMax: This and demonetisation: proof that we are the most sadomasochistic electorate in the world. Tie us up and spank us, we…",20
2017-06-26 17:30:10,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 17:28:32,"RT @SourabhJainIET: Due to #Demonatisation, Farmers get 40% less value of their farm Produce. 

https://t.co/yi2cvQNiLE",18
2017-06-26 17:27:26,"RT @CarDroidusMax: This and demonetisation: proof that we are the most sadomasochistic electorate in the world. Tie us up and spank us, we…",20
2017-06-26 17:27:00,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 17:24:58,"RT @CarDroidusMax: This and demonetisation: proof that we are the most sadomasochistic electorate in the world. Tie us up and spank us, we…",20
2017-06-26 17:23:08,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 17:23:03,"RT @CarDroidusMax: This and demonetisation: proof that we are the most sadomasochistic electorate in the world. Tie us up and spank us, we…",20
2017-06-26 17:22:55,RT @PiyushGoyalOffc: Demonetisation was one of the major initiatives of Govt. to bring informal economy to formal &amp; so will do the GST : @P…,232
2017-06-26 17:22:35,"RT @dev_pipal: World already has GST @narendramodi ji,Oh sorry it would be blunder GST like #Demonetisation 🙄

@Maddy_Shaab @dharmendra8055…",14
2017-06-26 17:21:50,"RT @CarDroidusMax: This and demonetisation: proof that we are the most sadomasochistic electorate in the world. Tie us up and spank us, we…",20
2017-06-26 17:20:56,"RT @CarDroidusMax: This and demonetisation: proof that we are the most sadomasochistic electorate in the world. Tie us up and spank us, we…",20
2017-06-26 17:20:30,This and demonetisation: proof that we are the most sadomasochistic electorate in the world. Tie us up and spank us… https://t.co/T2e17fCbkZ,20
2017-06-26 17:19:37,RT @PiyushGoyalOffc: Demonetisation was one of the major initiatives of Govt. to bring informal economy to formal &amp; so will do the GST : @P…,172
2017-06-26 17:19:37,@rajkshroff @malviyamit You forgot the #DeMonetisation and #SwachhBharat including Ganga safai. The frequent roamin… https://t.co/PqR5jPuCgb,1
2017-06-26 17:18:29,RT @KBByju: Collapse of formal &amp; informal rural financial mechanisms due to demonetisation added to farmer woes.This is one expl https://t.…,38
2017-06-26 17:16:18,@sushilrTOI GST Impact.... #Demonetisation effect.,0
2017-06-26 17:15:55,RT @KPadmaRani1: @JamiruddinShekh I know how many suffered the nightmare of #DeMonetisation demo😖,1
2017-06-26 17:15:36,"RT @timesofindia: CEOs laud PM @narendramodi's initiatives of demonetisation and digitisation of economy, #GST

#ModiInUS #GrowingTogether…",51
2017-06-26 17:14:50,@JamiruddinShekh I know how many suffered the nightmare of #DeMonetisation demo😖,1
2017-06-26 17:14:24,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 17:14:17,"@mannequin_talks @arunjaitley So what? Already we all are facing notes demonetisation problems, Now one more will f… https://t.co/nNri1vYKPa",0
2017-06-26 17:14:00,RT @PiyushGoyalOffc: Demonetisation was one of the major initiatives of Govt. to bring informal economy to formal &amp; so will do the GST : @P…,232
2017-06-26 17:13:54,"Just like all Indians suffered due to #DeMonetisation....
#FekuRaj
#BJPfailed
#AchcheDin?
#AntiPeopleBJP… https://t.co/V4vpKrnsLR",0
2017-06-26 17:12:18,RT @coolfunnytshirt: Yesss! Just when i was thinking Modi's Demonetisation may have caused #Emergency1975 ! https://t.co/h4fbj3jHnd,133
2017-06-26 17:09:33,@Optimuspanky @kiraaknaveenk Night watchman Arun Jaitley who is killing ppl with his economic policies like Demonetisation.,0
2017-06-26 17:07:57,"RT @CarDroidusMax: #Demonetisation is already in the curriculum in many universities, as a case study for ""economic policy disasters"" https…",92
2017-06-26 17:06:31,"RT @timesofindia: CEOs laud PM @narendramodi's initiatives of demonetisation and digitisation of economy, #GST

#ModiInUS #GrowingTogether…",51
2017-06-26 17:06:22,"RT @Being_Humor: Surgical strike - to find out who hates India
Demonetisation - to find out who all are corrupt 
President poll - to find o…",809
2017-06-26 17:04:54,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 17:03:35,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 17:02:45,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 16:59:41,"After demonetisation: As cash comes in, digital deals show sharp dip https://t.co/MIqZ8NuYQY via @IndianExpress",0
2017-06-26 16:59:12,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 16:58:50,RT @ChirayuMohindro: @sidby1508 @samjawed65 @prasanto Cute ! The digital payments are back to where they were already before #Demonetisatio…,1
2017-06-26 16:58:27,"The failure of Demonetization is when any person tells you to ""pay in cash"". #DeMonetisation follow up actions so weak after a big decision.",1
2017-06-26 16:57:26,"RT @DilliDurAst: The failure of demonetisation, the way it has wreaked havoc on the economy, is not a stain but a large unwashable blot. ht…",25
2017-06-26 16:57:03,@MirrorNow @fayedsouza Demonetisation exposed banks for what they really are.?RBI is now Raita bank.,0
2017-06-26 16:56:45,RT @PiyushGoyalOffc: Demonetisation was one of the major initiatives of Govt. to bring informal economy to formal &amp; so will do the GST : @P…,232
2017-06-26 16:56:35,@narendramodi our new short film.hope u ll like it. Plz_support_us &amp; give your valuable feed back. https://t.co/rbAhGs5L4f #DeMonetisation,1
2017-06-26 16:55:17,"As a precursor study the demonetisation implementation//Study India's GST implementation: PM to US business schools 
https://t.co/wgLoL8r3yM",1
2017-06-26 16:54:33,"RT @CarDroidusMax: #Demonetisation is already in the curriculum in many universities, as a case study for ""economic policy disasters"" https…",92
2017-06-26 16:54:25,All people worried about GST and how it is going to harm us should realise Indians found a way out of fucking demonetisation. Do your math.,0
2017-06-26 16:53:48,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 16:53:28,RT @Finextra: Company announcement: Indian digital payments jumps post demonetisation - s... https://t.co/BOLgIkVUmP #fintech,1
2017-06-26 16:53:16,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 16:53:04,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 16:52:52,"👇🏾nothingKnewThere❗️PM can hardly take credit for original #DeMonetisation ProcessDebacle or showCase 56""🤳🏾 over… https://t.co/qrzJ6dZwTQ",0
2017-06-26 16:52:48,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 16:50:51,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 16:49:42,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 16:49:32,"RT @Aneela_7: Such a BIG Lie Mr @narendramodi ?
What was #DeMonetisation ?
The BIGGEST organised LOOT of Free India!
You stand exposed!
#Da…",62
2017-06-26 16:47:51,RT @PiyushGoyalOffc: Demonetisation was one of the major initiatives of Govt. to bring informal economy to formal &amp; so will do the GST : @P…,232
2017-06-26 16:46:45,@priyaakulkarni2 @Rickyrod912 @CNN @narendramodi Do you even know how much the average income of an Indian farmer h… https://t.co/eBclXhCfAx,0
2017-06-26 16:46:23,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
2017-06-26 16:45:22,"RT @MEAIndia: At The Roundtable, CEOs laud PM @narendramodi 's initiatives of demonetisation and digitisation of economy, GST. https://t.co…",168
2017-06-26 16:45:21,All this hype about #ModiInUS &amp; Modi meeting trump is as good as the hype during Demonetisation. That's about it.Nothing's going to work out,0
2017-06-26 16:45:07,RT @samjawed65: Mr. Modi says GST could be a subject of study in US B-schools. Remember the Harvard case study on demonetisation?👇https://t…,467
